,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
4421,463160,Female,No,48,No,Entertainment,,Low,1.0
4422,467736,Female,Yes,79,Yes,Lawyer,4.0,High,
4423,466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0
4424,467825,Female,No,21,No,Marketing,1.0,Low,8.0
4425,466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0
4426,466724,Male,No,38,Yes,Artist,0.0,Low,2.0
4427,463062,Female,Yes,37,Yes,Artist,,Average,3.0
4428,467881,Female,No,33,Yes,Artist,10.0,Low,1.0
4429,462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0
4430,459177,Female,Yes,39,Yes,Artist,1.0,Average,4.0
4431,459232,Female,Yes,59,Yes,Artist,0.0,High,2.0
4432,459302,Female,Yes,57,Yes,Artist,,Average,4.0
4433,467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0
4434,462122,Male,Yes,42,No,Entertainment,6.0,Low,3.0
4435,459776,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0
4436,466074,Female,No,29,No,Engineer,9.0,Low,2.0
4437,461528,Female,No,33,Yes,Engineer,1.0,Low,2.0
4438,464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0
4439,460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0
4440,460232,Male,No,22,No,Healthcare,8.0,Low,4.0
4441,464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0
4442,467783,Female,Yes,53,Yes,Artist,0.0,Average,3.0
4443,460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0
4444,465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0
4445,464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0
4446,465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0
4447,462750,Male,No,22,No,Healthcare,9.0,Low,8.0
4448,461258,Female,Yes,57,Yes,Artist,1.0,Average,3.0
4449,464958,Female,Yes,42,No,Engineer,1.0,Average,6.0
4450,462537,Male,No,78,Yes,Entertainment,,Low,1.0
4451,462268,Female,Yes,77,Yes,Lawyer,6.0,High,2.0
4452,460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0
4453,463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0
4454,461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0
4455,461846,Female,No,72,Yes,Artist,1.0,Low,2.0
4456,464315,Male,Yes,71,No,Executive,1.0,Average,2.0
4457,467607,Female,No,25,No,Engineer,9.0,Low,1.0
4458,459259,Male,Yes,74,Yes,Lawyer,,High,2.0
4459,465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0
4460,463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0
4461,467932,Female,No,28,No,Healthcare,0.0,Low,4.0
4462,466876,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0
4463,463401,Female,No,18,No,Healthcare,,Low,3.0
4464,464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0
4465,464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0
4466,467163,Male,No,32,No,Healthcare,9.0,Low,3.0
4467,463453,Male,No,27,Yes,Healthcare,,Low,4.0
4468,466795,Male,,55,Yes,Entertainment,,Average,5.0
4469,461932,Female,No,21,No,Healthcare,3.0,Low,2.0
4470,467280,Female,No,28,No,Entertainment,10.0,Low,2.0
4471,463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0
4472,460579,Female,Yes,38,No,Engineer,0.0,Average,5.0
4473,462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0
4474,460321,Male,Yes,25,Yes,Artist,3.0,Average,2.0
4475,464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0
4476,463335,Male,No,27,Yes,Doctor,,Low,1.0
4477,467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0
4478,466126,Female,Yes,57,No,Engineer,0.0,Low,1.0
4479,464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0
4480,462232,Male,Yes,56,No,Executive,1.0,High,8.0
4481,463034,Female,No,27,Yes,Homemaker,9.0,Low,1.0
4482,459543,Male,Yes,70,No,Executive,1.0,High,2.0
4483,459635,Female,No,22,No,Healthcare,8.0,Low,4.0
4484,464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0
4485,466930,Male,No,31,No,Healthcare,2.0,Low,2.0
4486,463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0
4487,465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0
4488,463246,Female,Yes,38,No,Engineer,9.0,Low,2.0
4489,459719,Male,Yes,84,Yes,Lawyer,,Low,
4490,462241,Female,No,28,No,Entertainment,1.0,Low,4.0
4491,462198,Female,No,39,No,Engineer,2.0,Low,
4492,463283,Female,No,48,Yes,Artist,1.0,Low,1.0
4493,466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0
4494,462812,Female,No,29,No,Healthcare,0.0,Low,3.0
4495,462496,Male,Yes,45,No,Artist,1.0,Average,3.0
4496,461782,Female,Yes,45,Yes,Artist,,High,5.0
4497,460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0
4498,460757,Female,Yes,28,No,Homemaker,9.0,High,3.0
4499,467396,Male,No,20,,Healthcare,0.0,Low,3.0
4500,466546,Female,Yes,69,Yes,Lawyer,1.0,High,2.0
4501,459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0
4502,464830,Male,,47,,Executive,1.0,Average,5.0
4503,459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0
4504,465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0
4505,461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0
4506,462512,Female,Yes,28,No,Entertainment,,Average,2.0
4507,467677,Male,Yes,57,No,Entertainment,0.0,High,3.0
4508,464216,Male,Yes,51,Yes,Artist,,High,3.0
4509,463279,Male,No,27,No,Entertainment,0.0,Low,3.0
4510,460395,Female,No,27,Yes,Entertainment,8.0,Low,3.0
4511,462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0
4512,461309,Female,No,21,No,Healthcare,1.0,Low,4.0
4513,459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0
4514,459786,Male,Yes,57,No,Marketing,1.0,High,3.0
4515,467215,Female,Yes,78,Yes,Lawyer,1.0,High,2.0
4516,460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0
4517,461682,Male,Yes,75,No,Executive,1.0,High,2.0
4518,466979,Female,Yes,39,Yes,Homemaker,,Low,1.0
4519,467077,Male,,61,Yes,Artist,1.0,Average,5.0
4520,465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0
4521,463896,Female,No,25,No,Homemaker,0.0,Low,3.0
4522,463481,Female,Yes,37,Yes,Artist,,Average,3.0
4523,463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0
4524,464033,Female,No,18,No,Healthcare,1.0,Low,4.0
4525,467637,Male,No,36,Yes,Engineer,,Low,2.0
4526,465456,Female,Yes,59,Yes,Artist,3.0,High,5.0
4527,467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0
4528,466041,Female,Yes,52,,Engineer,1.0,Low,1.0
4529,464285,Female,No,25,Yes,Artist,9.0,Low,1.0
4530,465697,Female,Yes,47,No,Artist,7.0,Low,1.0
4531,465199,Male,Yes,32,Yes,Entertainment,1.0,Low,2.0
4532,466057,Female,Yes,38,No,Doctor,1.0,Average,2.0
4533,467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0
4534,460495,Male,No,21,No,Healthcare,0.0,Low,6.0
4535,466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0
4536,467954,Male,No,31,No,Healthcare,8.0,Low,4.0
4537,467915,Female,No,23,No,Doctor,0.0,Low,4.0
4538,464786,Male,No,33,No,Marketing,1.0,Low,3.0
4539,462811,Male,Yes,37,Yes,Marketing,,High,2.0
4540,459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0
4541,461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0
4542,465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0
4543,464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0
4544,460537,Female,No,33,Yes,Artist,0.0,Low,3.0
4545,461019,Male,No,18,No,Healthcare,0.0,Low,3.0
4546,467240,Female,,22,No,Doctor,6.0,High,3.0
4547,460116,Female,Yes,43,Yes,,1.0,Low,2.0
4548,466319,Female,,29,No,Healthcare,1.0,Low,4.0
4549,465801,Male,,37,Yes,Doctor,8.0,Low,6.0
4550,461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0
4551,459263,Female,No,32,No,Healthcare,8.0,Low,4.0
4552,460487,Female,No,42,No,Homemaker,,Low,1.0
4553,462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0
4554,463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0
4555,459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0
4556,467741,Male,No,21,No,Healthcare,1.0,Low,3.0
4557,464978,Male,Yes,62,No,Executive,0.0,High,2.0
4558,465402,Male,No,31,No,Healthcare,,Low,
4559,465191,Female,No,58,Yes,Engineer,1.0,Low,1.0
4560,459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0
4561,467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0
4562,459223,Female,Yes,47,Yes,Doctor,1.0,Average,4.0
4563,465762,Female,No,36,No,Engineer,9.0,Low,
4564,466882,Male,No,36,Yes,Artist,0.0,Low,
4565,463170,Female,,33,Yes,Healthcare,0.0,Low,5.0
4566,462296,Female,Yes,46,Yes,Artist,0.0,High,4.0
4567,466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0
4568,462043,Male,No,33,No,Healthcare,0.0,Low,5.0
4569,466777,Female,Yes,49,Yes,Homemaker,8.0,Average,2.0
4570,459959,Male,Yes,25,Yes,Artist,9.0,Low,4.0
4571,462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0
4572,460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0
4573,460026,Male,No,26,No,Engineer,7.0,Low,1.0
4574,463244,Female,Yes,45,No,Doctor,1.0,Low,1.0
4575,463902,Female,Yes,41,Yes,Entertainment,,Average,4.0
4576,462032,Female,Yes,69,Yes,Artist,0.0,Low,2.0
4577,467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0
4578,467847,Male,Yes,41,Yes,Artist,8.0,High,2.0
4579,462243,Male,Yes,43,No,Executive,1.0,Low,4.0
4580,466626,Female,Yes,51,Yes,Artist,1.0,Average,2.0
4581,464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0
4582,465005,Male,Yes,50,Yes,Executive,4.0,High,3.0
4583,466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0
4584,462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0
4585,464740,Female,Yes,59,No,Artist,1.0,Low,3.0
4586,467391,Male,Yes,84,Yes,Lawyer,,Low,1.0
4587,463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0
4588,460892,Male,Yes,43,Yes,Engineer,,Average,4.0
4589,459852,Male,No,40,Yes,Artist,7.0,Low,1.0
4590,460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0
4591,463202,Male,No,33,No,Marketing,0.0,Low,3.0
4592,466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0
4593,460739,Male,Yes,41,Yes,Executive,,High,5.0
4594,459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0
4595,462148,Male,Yes,62,Yes,Artist,0.0,Average,
4596,462265,Male,No,31,Yes,Doctor,3.0,Low,4.0
4597,460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0
4598,462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0
4599,459386,Male,Yes,70,No,Lawyer,0.0,High,2.0
4600,461526,Male,Yes,78,No,Entertainment,0.0,Low,2.0
4601,466782,Male,No,19,No,,9.0,Low,3.0
4602,461538,Female,No,38,Yes,Artist,8.0,Low,8.0
4603,460736,Male,No,19,No,Entertainment,0.0,Low,3.0
4604,459859,Female,Yes,28,No,Doctor,9.0,Low,1.0
4605,466252,Female,Yes,73,No,Executive,0.0,Low,3.0
4606,462240,Male,Yes,84,No,Lawyer,1.0,High,2.0
4607,466920,Male,No,21,No,Healthcare,7.0,Low,4.0
4608,466293,Male,Yes,79,No,Lawyer,0.0,High,2.0
4609,466926,Male,No,20,No,Healthcare,0.0,Low,
4610,464422,Male,No,59,No,Entertainment,,Low,1.0
4611,461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0
4612,466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0
4613,460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0
4614,460957,Male,Yes,48,Yes,Entertainment,1.0,Low,
4615,466715,Male,Yes,72,Yes,Executive,1.0,High,4.0
4616,459843,Male,Yes,52,No,Artist,,Average,6.0
4617,459653,Female,No,25,Yes,,8.0,Low,1.0
4618,460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0
4619,464249,Male,Yes,80,No,Lawyer,,High,2.0
4620,467723,Male,Yes,83,No,Executive,0.0,Low,7.0
4621,459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0
4622,466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0
4623,464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0
4624,459742,Female,Yes,83,No,Lawyer,1.0,High,2.0
4625,463768,Female,Yes,38,No,Engineer,1.0,Low,1.0
4626,465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0
4627,467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0
4628,464760,Female,Yes,52,No,Engineer,6.0,Average,4.0
4629,464986,Male,Yes,67,No,Lawyer,,High,2.0
4630,462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0
4631,464730,Male,Yes,36,No,Executive,1.0,High,6.0
4632,465823,Male,Yes,65,No,Entertainment,7.0,Average,4.0
4633,465546,Female,No,25,No,Marketing,1.0,Low,9.0
4634,460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0
4635,467202,Male,Yes,22,No,Doctor,1.0,Low,4.0
4636,467184,Male,Yes,51,No,Engineer,0.0,Average,3.0
4637,465327,Female,No,42,Yes,Entertainment,1.0,Low,1.0
4638,459314,Male,Yes,46,Yes,Artist,,Average,4.0
4639,466072,Female,No,23,No,Healthcare,1.0,Low,3.0
4640,466086,Male,Yes,80,Yes,Lawyer,0.0,High,2.0
4641,459343,Female,Yes,40,Yes,Entertainment,12.0,Low,6.0
4642,459224,Female,Yes,48,Yes,Artist,0.0,Average,2.0
4643,465473,Female,No,55,Yes,Artist,3.0,Low,1.0
4644,466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0
4645,463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0
4646,460963,Female,No,32,Yes,Artist,0.0,Low,3.0
4647,467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0
4648,463883,Male,No,30,No,Healthcare,0.0,Low,2.0
4649,466716,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0
4650,464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0
4651,463843,Male,Yes,49,Yes,Executive,0.0,High,4.0
4652,461476,Male,Yes,53,Yes,Artist,1.0,Average,4.0
4653,467787,Male,No,20,No,Healthcare,8.0,Low,5.0
4654,463130,Female,Yes,78,No,Lawyer,1.0,High,2.0
4655,467722,Male,No,32,Yes,Doctor,6.0,Low,5.0
4656,465241,Male,No,23,No,Healthcare,3.0,Low,2.0
4657,460345,Female,Yes,40,Yes,Artist,1.0,Average,2.0
4658,463512,Female,No,30,No,Engineer,0.0,Low,3.0
4659,466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0
4660,463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0
4661,459276,Female,No,20,No,Healthcare,0.0,Low,4.0
4662,460564,Female,Yes,28,,Homemaker,6.0,Average,3.0
4663,463644,Female,No,27,Yes,Healthcare,1.0,Low,3.0
4664,466253,Male,No,19,No,Healthcare,0.0,Low,3.0
4665,463760,Female,No,27,No,Doctor,1.0,Low,
4666,461717,Female,No,26,Yes,Healthcare,0.0,Low,4.0
4667,462733,Male,Yes,55,No,Artist,0.0,Average,2.0
4668,466146,Female,Yes,41,No,Engineer,8.0,Average,3.0
4669,461866,Male,No,25,No,Healthcare,0.0,Low,4.0
4670,459876,Female,Yes,67,Yes,Artist,1.0,Average,2.0
4671,463434,Female,Yes,25,No,Engineer,,Average,2.0
4672,461869,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0
4673,461228,Male,Yes,26,No,Doctor,9.0,Low,6.0
4674,462962,Female,Yes,37,Yes,Artist,4.0,Low,1.0
4675,465869,Male,No,42,Yes,Doctor,1.0,Low,1.0
4676,464181,Female,No,31,Yes,Healthcare,6.0,Low,4.0
4677,459740,Female,No,20,No,Healthcare,0.0,Low,3.0
4678,463852,Male,Yes,51,Yes,Entertainment,,High,4.0
4679,462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0
4680,464567,Male,No,33,Yes,Healthcare,8.0,Low,4.0
4681,459271,Female,No,55,Yes,Artist,1.0,Low,1.0
4682,460990,Male,No,22,No,Healthcare,1.0,Low,3.0
4683,463802,Female,No,39,Yes,Engineer,1.0,Low,3.0
4684,466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0
4685,462919,Female,Yes,37,No,Homemaker,13.0,Average,3.0
4686,463153,Female,No,26,Yes,Homemaker,9.0,Low,1.0
4687,460464,Male,No,27,Yes,Artist,9.0,Low,2.0
4688,461375,Male,No,29,Yes,Healthcare,1.0,Low,4.0
4689,467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0
4690,467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0
4691,461146,Male,Yes,56,Yes,Entertainment,0.0,Low,2.0
4692,462388,Female,Yes,45,Yes,Artist,1.0,High,5.0
4693,460355,Female,No,40,Yes,Entertainment,5.0,Low,1.0
4694,461854,Male,No,30,Yes,Healthcare,9.0,Low,3.0
4695,458985,Male,No,23,No,Healthcare,1.0,Low,4.0
4696,466356,Male,Yes,46,Yes,Artist,0.0,Low,2.0
4697,460078,Female,Yes,39,Yes,Healthcare,8.0,High,2.0
4698,464969,Female,Yes,65,No,Lawyer,0.0,High,9.0
4699,461769,Male,No,40,Yes,Artist,0.0,Low,1.0
4700,465193,Male,Yes,36,No,Engineer,,Average,
4701,463548,Female,No,18,No,Healthcare,3.0,Low,4.0
4702,467116,Male,Yes,73,Yes,Executive,1.0,High,2.0
4703,462140,Female,Yes,67,No,Engineer,,Average,4.0
4704,461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0
4705,460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0
4706,466844,Male,No,18,No,Healthcare,0.0,Low,5.0
4707,466085,Male,No,19,No,,9.0,Low,4.0
4708,460150,Male,No,19,No,Healthcare,0.0,Low,4.0
4709,467955,Female,Yes,39,Yes,Artist,9.0,Low,
4710,463242,Female,No,26,No,Engineer,5.0,Low,2.0
4711,466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0
4712,460371,Female,No,28,Yes,Artist,1.0,Low,2.0
4713,465180,Female,Yes,53,Yes,Artist,1.0,Average,2.0
4714,461279,Male,No,18,No,Doctor,4.0,Low,2.0
4715,459109,Male,Yes,49,Yes,Entertainment,7.0,Average,4.0
4716,467519,Male,No,19,No,Healthcare,0.0,Low,3.0
4717,461398,Male,No,20,No,Doctor,0.0,Low,4.0
4718,467188,Male,Yes,55,Yes,Artist,2.0,Low,2.0
4719,459318,Female,No,32,Yes,Engineer,0.0,Low,3.0
4720,461823,Male,No,27,No,Healthcare,10.0,Low,4.0
4721,459732,Male,Yes,72,Yes,Executive,1.0,High,5.0
4722,461317,Female,No,59,Yes,Artist,1.0,Low,1.0
4723,461459,Female,Yes,35,Yes,Artist,0.0,Low,3.0
4724,460429,Female,No,32,Yes,Engineer,9.0,Low,1.0
4725,464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0
4726,466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0
4727,461231,Male,Yes,52,Yes,Artist,2.0,High,1.0
4728,463650,Male,No,29,No,Doctor,1.0,Low,3.0
4729,462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0
4730,465275,Male,No,27,Yes,Healthcare,1.0,Low,5.0
4731,465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0
4732,465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0
4733,464510,Female,Yes,75,No,Lawyer,0.0,High,2.0
4734,463588,Male,No,19,No,Healthcare,1.0,Low,1.0
4735,466341,Male,Yes,48,Yes,Artist,0.0,Average,2.0
4736,459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0
4737,460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0
4738,460272,Female,No,86,Yes,Lawyer,1.0,Low,1.0
4739,460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0
4740,462530,Female,Yes,37,Yes,Artist,,High,2.0
4741,462227,Male,Yes,49,No,Executive,3.0,High,5.0
4742,459684,Male,Yes,52,Yes,Entertainment,,Average,3.0
4743,459568,Male,No,41,Yes,Artist,,Low,3.0
4744,464517,Male,No,26,Yes,Healthcare,1.0,Low,
4745,467892,Male,No,23,No,Doctor,1.0,Low,5.0
4746,461012,Male,No,35,No,Doctor,1.0,Low,3.0
4747,463003,Male,Yes,37,Yes,Artist,2.0,Average,2.0
4748,467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0
4749,462366,Male,Yes,50,No,Engineer,1.0,Low,2.0
4750,465908,Female,No,50,No,Engineer,1.0,Low,1.0
4751,466759,Female,No,26,No,Healthcare,3.0,Low,
4752,463400,Female,No,20,No,Healthcare,8.0,Low,3.0
4753,467075,Female,Yes,31,No,Homemaker,9.0,Average,2.0
4754,462087,Female,No,31,Yes,Healthcare,9.0,Low,3.0
4755,462522,Male,Yes,41,No,Executive,1.0,Average,5.0
4756,459615,Male,Yes,84,No,Lawyer,1.0,Low,1.0
4757,464899,Female,No,22,,Healthcare,8.0,Low,5.0
4758,460157,Male,Yes,57,No,,1.0,Low,5.0
4759,467794,Female,No,23,No,Healthcare,0.0,Low,4.0
4760,461040,Female,Yes,69,No,Lawyer,0.0,Low,1.0
4761,466443,Female,Yes,68,Yes,Artist,4.0,Low,2.0
4762,463975,Female,No,30,No,Healthcare,8.0,Low,4.0
4763,464063,Female,No,26,Yes,Doctor,1.0,Low,1.0
4764,461917,Male,Yes,79,,Lawyer,1.0,Low,1.0
4765,464055,Male,Yes,32,Yes,Doctor,0.0,Low,
4766,461326,Female,No,36,Yes,Artist,1.0,Low,1.0
4767,467196,Male,No,18,No,Entertainment,0.0,Low,5.0
4768,461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0
4769,462045,Female,No,46,Yes,Artist,9.0,Low,1.0
4770,466264,Male,Yes,33,Yes,,0.0,Low,2.0
4771,466289,Male,No,19,No,Healthcare,2.0,Low,5.0
4772,463562,Male,No,33,Yes,Entertainment,0.0,Low,4.0
4773,460089,Female,Yes,65,Yes,Artist,13.0,Low,1.0
4774,459336,Male,Yes,26,Yes,Artist,6.0,Average,2.0
4775,467350,Female,No,30,Yes,Homemaker,6.0,Low,1.0
4776,463565,Female,No,33,Yes,Entertainment,1.0,Low,4.0
4777,463905,Female,Yes,27,Yes,Engineer,0.0,Average,4.0
4778,467269,Male,Yes,65,Yes,Artist,0.0,Average,2.0
4779,464934,Male,Yes,77,No,Lawyer,1.0,Low,2.0
4780,463923,Female,No,20,No,Engineer,0.0,Low,4.0
4781,465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0
4782,460517,Male,Yes,78,,Lawyer,,Low,
4783,463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0
4784,459370,Male,No,18,No,Healthcare,13.0,Low,4.0
4785,466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0
4786,467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0
4787,461683,Male,Yes,43,Yes,Executive,1.0,High,4.0
4788,459053,Male,Yes,46,Yes,Executive,0.0,High,4.0
4789,466894,Male,No,51,Yes,Artist,0.0,Low,3.0
4790,460005,Male,No,43,Yes,Engineer,0.0,Low,1.0
4791,467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0
4792,463120,Female,No,37,Yes,Entertainment,1.0,Low,1.0
4793,466106,Female,Yes,63,No,Artist,0.0,Average,5.0
4794,467644,Male,No,30,No,Doctor,,Low,5.0
4795,461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0
4796,460885,Male,Yes,53,No,Artist,8.0,Average,3.0
4797,463692,Female,Yes,26,Yes,Healthcare,6.0,High,7.0
4798,467674,Male,Yes,40,Yes,Artist,0.0,Average,2.0
4799,465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0
4800,464349,Male,Yes,66,Yes,Artist,2.0,Low,1.0
4801,467113,Male,Yes,80,Yes,Lawyer,,Low,1.0
4802,463881,Female,Yes,37,No,Engineer,0.0,Average,5.0
4803,462247,Female,Yes,42,No,Artist,1.0,High,4.0
4804,463886,Female,No,38,Yes,Artist,1.0,Low,2.0
4805,460304,Female,No,53,No,Lawyer,1.0,Low,1.0
4806,466458,Male,No,33,No,Executive,5.0,Low,2.0
4807,465830,Female,Yes,52,No,,7.0,Average,7.0
4808,462889,Male,Yes,33,No,Executive,,High,4.0
4809,462449,Male,No,19,No,Healthcare,1.0,Low,3.0
4810,462101,Male,Yes,53,Yes,Artist,,Average,3.0
4811,467558,Male,Yes,50,Yes,Doctor,0.0,Average,8.0
4812,467247,Female,No,26,No,Engineer,0.0,Low,2.0
4813,461663,Male,No,20,No,Healthcare,1.0,Low,3.0
4814,459571,Female,Yes,53,Yes,Executive,0.0,High,4.0
4815,459385,Female,Yes,41,Yes,Artist,0.0,Average,2.0
4816,466191,Male,Yes,48,Yes,Executive,0.0,High,3.0
4817,465062,Male,Yes,56,No,Executive,0.0,High,4.0
4818,467108,Female,No,66,Yes,Artist,0.0,Low,1.0
4819,466957,Male,Yes,35,No,Entertainment,8.0,Average,4.0
4820,463298,Male,Yes,50,No,Entertainment,0.0,Low,2.0
4821,461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0
4822,466650,Female,No,30,No,Healthcare,8.0,Low,3.0
4823,464633,Male,No,30,No,Executive,1.0,Low,4.0
4824,464469,Female,No,50,Yes,Artist,9.0,Low,1.0
4825,459710,Male,Yes,61,Yes,Artist,,Low,1.0
4826,465319,Male,No,19,No,Healthcare,0.0,Low,5.0
4827,462041,Female,No,22,No,Doctor,0.0,Low,2.0
4828,459539,Female,No,35,Yes,Healthcare,9.0,Low,1.0
4829,466158,Female,Yes,47,Yes,Engineer,0.0,Low,4.0
4830,460430,Male,No,32,No,Doctor,12.0,Low,4.0
4831,461953,Male,Yes,33,No,Healthcare,11.0,High,2.0
4832,463982,Female,No,25,Yes,Healthcare,,Low,2.0
4833,467546,Female,No,28,No,Healthcare,1.0,Low,4.0
4834,464861,Male,No,32,No,Homemaker,,Low,2.0
4835,459667,Female,Yes,50,Yes,Healthcare,1.0,High,6.0
4836,467447,Female,Yes,37,Yes,Engineer,,Average,3.0
4837,461373,Male,No,53,Yes,Artist,1.0,Low,1.0
4838,464587,Female,Yes,49,Yes,Artist,1.0,Low,2.0
4839,467811,Male,Yes,72,Yes,Lawyer,1.0,Low,1.0
4840,464333,Male,Yes,60,Yes,Executive,0.0,High,3.0
4841,466978,Male,No,48,Yes,Artist,4.0,Low,1.0
4842,461705,Female,No,32,No,Healthcare,1.0,Low,4.0
4843,461161,Male,No,48,Yes,Entertainment,1.0,Low,2.0
4844,467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0
